date,expiry_date,time,stoploss,strike_price,actual_strike_price,call_start,call_stop,call_stop_time,put_start,put_stop,put_stop_time,net,net_gain,net_loss
23-02-2023,23-02-2023,11:27,0.06,39900,39836.5,120.0,127.45,2023-02-23 11:28:00,118.55,135.85,2023-02-23 12:07:00,-24.75,,-24.75
02-03-2023,02-03-2023,11:27,0.06,40600,40588.75,85.8,91.55,2023-03-02 11:34:00,80.4,86.3,2023-03-02 12:26:00,-11.649999999999991,,-11.649999999999991
09-03-2023,09-03-2023,11:27,0.06,41700,41600.8,39.25,44.9,2023-03-09 11:31:00,140.45,155.45,2023-03-09 11:54:00,-20.65,,-20.65
16-03-2023,16-03-2023,11:27,0.06,39200,39194.95,107.55,119.55,2023-03-16 14:15:00,166.35,179.2,2023-03-16 11:30:00,-24.849999999999994,,-24.849999999999994
23-03-2023,23-03-2023,11:27,0.06,40000,39963.7,100.4,108.45,2023-03-23 11:29:00,135.2,157.3,2023-03-23 14:28:00,-30.15000000000002,,-30.15000000000002
29-03-2023,29-03-2023,11:27,0.06,39900,39830.95,78.95,90.6,2023-03-29 14:03:00,139.7,156.35,2023-03-29 11:31:00,-28.299999999999997,,-28.299999999999997
29-03-2023,29-03-2023,11:27,0.06,39900,39830.95,78.95,90.6,2023-03-29 14:03:00,139.7,156.35,2023-03-29 11:31:00,-28.299999999999997,,-28.299999999999997
06-04-2023,06-04-2023,11:27,0.06,41300,41253.85,65.2,0.15,2023-04-06 15:20:00,131.35,140.3,2023-04-06 11:32:00,56.09999999999998,56.09999999999998,
06-04-2023,06-04-2023,11:27,0.06,41300,41253.85,65.2,0.15,2023-04-06 15:20:00,131.35,140.3,2023-04-06 11:32:00,56.09999999999998,56.09999999999998,
13-04-2023,13-04-2023,11:27,0.06,41600,41588.05,90.5,97.6,2023-04-13 11:32:00,85.15,0.05,2023-04-13 15:20:00,78.00000000000001,78.00000000000001,
13-04-2023,13-04-2023,11:27,0.06,41600,41588.05,90.5,97.6,2023-04-13 11:32:00,85.15,0.05,2023-04-13 15:20:00,78.00000000000001,78.00000000000001,
20-04-2023,20-04-2023,11:27,0.06,42300,42260.45,67.2,81.4,2023-04-20 11:32:00,114.9,122.95,2023-04-20 11:47:00,-22.25,,-22.25
27-04-2023,27-04-2023,11:27,0.06,42900,42853.7,69.4,73.95,2023-04-27 11:54:00,123.85,135.0,2023-04-27 11:39:00,-15.700000000000003,,-15.700000000000003
04-05-2023,04-05-2023,11:27,0.06,43400,43369.3,69.2,73.4,2023-05-04 11:37:00,99.35,0.1,2023-05-04 15:20:00,95.05,95.05,
11-05-2023,11-05-2023,11:27,0.06,43700,43601.8,50.6,54.75,2023-05-11 14:19:00,167.0,184.55,2023-05-11 11:29:00,-21.70000000000001,,-21.70000000000001
18-05-2023,18-05-2023,11:27,0.06,44100,44048.15,52.8,60.55,2023-05-18 11:52:00,134.55,142.95,2023-05-18 11:29:00,-16.149999999999977,,-16.149999999999977
25-05-2023,25-05-2023,11:27,0.06,43500,43492.1,84.35,91.0,2023-05-25 11:49:00,96.7,107.2,2023-05-25 13:03:00,-17.150000000000006,,-17.150000000000006
01-06-2023,01-06-2023,11:27,0.06,44200,44104.25,52.95,57.85,2023-06-01 11:46:00,145.05,155.25,2023-06-01 11:28:00,-15.099999999999987,,-15.099999999999987
08-06-2023,08-06-2023,11:27,0.06,44500,44416.45,50.3,0.2,2023-06-08 15:20:00,132.1,146.0,2023-06-08 11:42:00,36.19999999999999,36.19999999999999,
15-06-2023,15-06-2023,11:27,0.06,43900,43835.85,53.55,0.15,2023-06-15 15:20:00,124.4,133.95,2023-06-15 11:30:00,43.850000000000016,43.850000000000016,
22-06-2023,22-06-2023,11:27,0.06,44000,43901.75,55.05,75.55,2023-06-22 13:38:00,145.2,155.05,2023-06-22 12:04:00,-30.350000000000023,,-30.350000000000023
01-09-2022,01-09-2022,11:27,0.07,39700,39604.2,109.7,0.3,2022-09-01 15:20:00,218.75,241.75,2022-09-01 11:33:00,86.4,86.4,
08-09-2022,08-09-2022,11:27,0.07,40000,39909.75,82.3,91.65,2022-09-08 11:29:00,173.6,0.3,2022-09-08 15:20:00,163.95,163.95,
15-09-2022,15-09-2022,11:27,0.07,41300,41277.1,160.8,181.05,2022-09-15 11:29:00,164.9,180.8,2022-09-15 11:54:00,-36.150000000000006,,-36.150000000000006
22-09-2022,22-09-2022,11:27,0.07,40700,40642.35,115.0,124.05,2022-09-22 11:33:00,187.0,203.8,2022-09-22 12:00:00,-25.85000000000001,,-25.85000000000001
29-09-2022,29-09-2022,11:27,0.07,37900,37869.65,134.75,145.9,2022-09-29 11:29:00,151.35,162.5,2022-09-29 11:43:00,-22.30000000000001,,-22.30000000000001
06-10-2022,06-10-2022,11:27,0.07,39500,39413.0,73.05,79.8,2022-10-06 11:29:00,194.85,210.6,2022-10-06 14:42:00,-22.5,,-22.5
13-10-2022,13-10-2022,11:27,0.07,38600,38585.55,141.6,156.1,2022-10-13 14:05:00,139.1,150.25,2022-10-13 11:42:00,-25.650000000000006,,-25.650000000000006
20-10-2022,20-10-2022,11:27,0.07,40000,39906.7,80.65,89.6,2022-10-20 11:28:00,176.5,0.05,2022-10-20 15:20:00,167.5,167.5,
27-10-2022,27-10-2022,11:27,0.07,41400,41310.55,68.05,74.2,2022-10-27 12:01:00,160.45,172.85,2022-10-27 11:43:00,-18.55000000000001,,-18.55000000000001
03-11-2022,03-11-2022,11:27,0.07,41500,41429.95,80.75,0.1,2022-11-03 15:20:00,154.3,169.1,2022-11-03 11:30:00,65.85000000000002,65.85000000000002,
10-11-2022,10-11-2022,11:27,0.07,41500,41450.05,69.6,80.3,2022-11-10 11:33:00,103.95,112.5,2022-11-10 12:02:00,-19.25,,-19.25
17-11-2022,17-11-2022,11:27,0.07,42500,42423.55,47.35,52.05,2022-11-17 11:36:00,113.95,133.8,2022-11-17 11:28:00,-24.550000000000004,,-24.550000000000004
24-11-2022,24-11-2022,11:27,0.07,43000,42947.4,40.95,43.85,2022-11-24 12:08:00,98.95,105.9,2022-11-24 11:52:00,-9.850000000000001,,-9.850000000000001
01-12-2022,01-12-2022,11:27,0.07,43400,43372.55,72.8,0.3,2022-12-01 15:20:00,70.6,76.05,2022-12-01 11:44:00,67.05,67.05,
08-12-2022,08-12-2022,11:27,0.07,43500,43434.95,41.5,45.25,2022-12-08 11:29:00,140.55,152.0,2022-12-08 11:55:00,-15.199999999999989,,-15.199999999999989
15-12-2022,15-12-2022,11:27,0.07,44000,43997.2,77.7,0.3,2022-12-15 15:20:00,70.1,78.2,2022-12-15 11:29:00,69.3,69.3,
22-12-2022,22-12-2022,11:27,0.07,42500,42496.5,112.55,142.1,2022-12-22 14:13:00,156.5,168.85,2022-12-22 11:28:00,-41.89999999999999,,-41.89999999999999
29-12-2022,29-12-2022,11:27,0.07,42600,42553.85,76.55,82.2,2022-12-29 11:29:00,121.5,0.25,2022-12-29 15:20:00,115.6,115.6,
05-01-2023,05-01-2023,11:27,0.07,42700,42677.45,117.3,0.35,2023-01-05 15:20:00,127.95,139.1,2023-01-05 11:35:00,105.80000000000001,105.80000000000001,
12-01-2023,12-01-2023,11:27,0.07,42000,41924.1,96.25,104.75,2023-01-12 11:30:00,166.4,185.6,2023-01-12 11:54:00,-27.69999999999999,,-27.69999999999999
19-01-2023,19-01-2023,11:27,0.07,42400,42305.0,65.4,72.0,2023-01-19 11:41:00,169.65,181.8,2023-01-19 13:15:00,-18.75,,-18.75
25-01-2023,25-01-2023,11:27,0.07,41700,41640.2,124.6,136.0,2023-01-25 11:40:00,220.65,52.95,2023-01-25 15:20:00,156.29999999999998,156.29999999999998,
25-01-2023,25-01-2023,11:27,0.07,41700,41640.2,124.6,136.0,2023-01-25 11:40:00,220.65,52.95,2023-01-25 15:20:00,156.29999999999998,156.29999999999998,
02-02-2023,02-02-2023,11:27,0.07,40500,40434.25,187.8,246.0,2023-02-02 11:54:00,239.4,256.85,2023-02-02 11:28:00,-75.65,,-75.65
09-02-2023,09-02-2023,11:27,0.07,41500,41404.1,66.1,73.75,2023-02-09 11:28:00,152.9,169.5,2023-02-09 11:43:00,-24.25,,-24.25
16-02-2023,16-02-2023,11:27,0.07,41900,41866.3,76.95,0.15,2023-02-16 15:20:00,100.4,111.25,2023-02-16 11:29:00,65.95,65.95,
23-02-2023,23-02-2023,11:27,0.07,39900,39836.5,120.0,148.0,2023-02-23 11:29:00,118.55,135.85,2023-02-23 12:07:00,-45.3,,-45.3
02-03-2023,02-03-2023,11:27,0.07,40600,40588.75,85.8,92.9,2023-03-02 11:37:00,80.4,86.3,2023-03-02 12:26:00,-13.0,,-13.0
09-03-2023,09-03-2023,11:27,0.07,41700,41600.8,39.25,44.9,2023-03-09 11:31:00,140.45,155.45,2023-03-09 11:54:00,-20.65,,-20.65
16-03-2023,16-03-2023,11:27,0.07,39200,39194.95,107.55,119.55,2023-03-16 14:15:00,166.35,179.2,2023-03-16 11:30:00,-24.849999999999994,,-24.849999999999994
23-03-2023,23-03-2023,11:27,0.07,40000,39963.7,100.4,108.45,2023-03-23 11:29:00,135.2,157.3,2023-03-23 14:28:00,-30.15000000000002,,-30.15000000000002
29-03-2023,29-03-2023,11:27,0.07,39900,39830.95,78.95,90.6,2023-03-29 14:03:00,139.7,156.35,2023-03-29 11:31:00,-28.299999999999997,,-28.299999999999997
29-03-2023,29-03-2023,11:27,0.07,39900,39830.95,78.95,90.6,2023-03-29 14:03:00,139.7,156.35,2023-03-29 11:31:00,-28.299999999999997,,-28.299999999999997
06-04-2023,06-04-2023,11:27,0.07,41300,41253.85,65.2,0.15,2023-04-06 15:20:00,131.35,158.2,2023-04-06 11:35:00,38.2,38.2,
06-04-2023,06-04-2023,11:27,0.07,41300,41253.85,65.2,0.15,2023-04-06 15:20:00,131.35,158.2,2023-04-06 11:35:00,38.2,38.2,
13-04-2023,13-04-2023,11:27,0.07,41600,41588.05,90.5,97.6,2023-04-13 11:32:00,85.15,0.05,2023-04-13 15:20:00,78.00000000000001,78.00000000000001,
13-04-2023,13-04-2023,11:27,0.07,41600,41588.05,90.5,97.6,2023-04-13 11:32:00,85.15,0.05,2023-04-13 15:20:00,78.00000000000001,78.00000000000001,
20-04-2023,20-04-2023,11:27,0.07,42300,42260.45,67.2,81.4,2023-04-20 11:32:00,114.9,122.95,2023-04-20 11:47:00,-22.25,,-22.25
27-04-2023,27-04-2023,11:27,0.07,42900,42853.7,69.4,79.45,2023-04-27 11:56:00,123.85,135.0,2023-04-27 11:39:00,-21.200000000000003,,-21.200000000000003
04-05-2023,04-05-2023,11:27,0.07,43400,43369.3,69.2,77.8,2023-05-04 11:38:00,99.35,0.1,2023-05-04 15:20:00,90.65,90.65,
11-05-2023,11-05-2023,11:27,0.07,43700,43601.8,50.6,54.75,2023-05-11 14:19:00,167.0,184.55,2023-05-11 11:29:00,-21.70000000000001,,-21.70000000000001
18-05-2023,18-05-2023,11:27,0.07,44100,44048.15,52.8,60.55,2023-05-18 11:52:00,134.55,148.0,2023-05-18 11:30:00,-21.19999999999999,,-21.19999999999999
25-05-2023,25-05-2023,11:27,0.07,43500,43492.1,84.35,91.0,2023-05-25 11:49:00,96.7,107.2,2023-05-25 13:03:00,-17.150000000000006,,-17.150000000000006
01-06-2023,01-06-2023,11:27,0.07,44200,44104.25,52.95,57.85,2023-06-01 11:46:00,145.05,155.25,2023-06-01 11:28:00,-15.099999999999987,,-15.099999999999987
08-06-2023,08-06-2023,11:27,0.07,44500,44416.45,50.3,0.2,2023-06-08 15:20:00,132.1,146.0,2023-06-08 11:42:00,36.19999999999999,36.19999999999999,
15-06-2023,15-06-2023,11:27,0.07,43900,43835.85,53.55,0.15,2023-06-15 15:20:00,124.4,133.95,2023-06-15 11:30:00,43.850000000000016,43.850000000000016,
22-06-2023,22-06-2023,11:27,0.07,44000,43901.75,55.05,75.55,2023-06-22 13:38:00,145.2,185.0,2023-06-22 12:05:00,-60.30000000000001,,-60.30000000000001
01-09-2022,01-09-2022,11:27,0.08,39700,39604.2,109.7,0.3,2022-09-01 15:20:00,218.75,241.75,2022-09-01 11:33:00,86.4,86.4,
08-09-2022,08-09-2022,11:27,0.08,40000,39909.75,82.3,91.65,2022-09-08 11:29:00,173.6,0.3,2022-09-08 15:20:00,163.95,163.95,
15-09-2022,15-09-2022,11:27,0.08,41300,41277.1,160.8,181.05,2022-09-15 11:29:00,164.9,180.8,2022-09-15 11:54:00,-36.150000000000006,,-36.150000000000006
22-09-2022,22-09-2022,11:27,0.08,40700,40642.35,115.0,125.05,2022-09-22 11:34:00,187.0,203.8,2022-09-22 12:00:00,-26.85000000000001,,-26.85000000000001
29-09-2022,29-09-2022,11:27,0.08,37900,37869.65,134.75,145.9,2022-09-29 11:29:00,151.35,173.65,2022-09-29 11:44:00,-33.45000000000002,,-33.45000000000002
06-10-2022,06-10-2022,11:27,0.08,39500,39413.0,73.05,79.8,2022-10-06 11:29:00,194.85,210.6,2022-10-06 14:42:00,-22.5,,-22.5
13-10-2022,13-10-2022,11:27,0.08,38600,38585.55,141.6,156.1,2022-10-13 14:05:00,139.1,150.25,2022-10-13 11:42:00,-25.650000000000006,,-25.650000000000006
20-10-2022,20-10-2022,11:27,0.08,40000,39906.7,80.65,89.6,2022-10-20 11:28:00,176.5,0.05,2022-10-20 15:20:00,167.5,167.5,
27-10-2022,27-10-2022,11:27,0.08,41400,41310.55,68.05,74.2,2022-10-27 12:01:00,160.45,191.7,2022-10-27 12:19:00,-37.400000000000006,,-37.400000000000006
03-11-2022,03-11-2022,11:27,0.08,41500,41429.95,80.75,0.1,2022-11-03 15:20:00,154.3,169.1,2022-11-03 11:30:00,65.85000000000002,65.85000000000002,
10-11-2022,10-11-2022,11:27,0.08,41500,41450.05,69.6,80.3,2022-11-10 11:33:00,103.95,112.5,2022-11-10 12:02:00,-19.25,,-19.25
17-11-2022,17-11-2022,11:27,0.08,42500,42423.55,47.35,52.05,2022-11-17 11:36:00,113.95,133.8,2022-11-17 11:28:00,-24.550000000000004,,-24.550000000000004
24-11-2022,24-11-2022,11:27,0.08,43000,42947.4,40.95,46.15,2022-11-24 12:12:00,98.95,107.0,2022-11-24 12:25:00,-13.249999999999993,,-13.249999999999993
01-12-2022,01-12-2022,11:27,0.08,43400,43372.55,72.8,0.3,2022-12-01 15:20:00,70.6,80.3,2022-12-01 11:45:00,62.8,62.8,
08-12-2022,08-12-2022,11:27,0.08,43500,43434.95,41.5,45.25,2022-12-08 11:29:00,140.55,152.0,2022-12-08 11:55:00,-15.199999999999989,,-15.199999999999989
15-12-2022,15-12-2022,11:27,0.08,44000,43997.2,77.7,0.3,2022-12-15 15:20:00,70.1,78.2,2022-12-15 11:29:00,69.3,69.3,
22-12-2022,22-12-2022,11:27,0.08,42500,42496.5,112.55,142.1,2022-12-22 14:13:00,156.5,173.55,2022-12-22 11:29:00,-46.60000000000001,,-46.60000000000001
